customer_id,segment_true,age,gender,income,region,tenure_years,checking_balance,savings_balance,money_market_balance,cd_balance,mortgage_balance,heloc_balance,auto_loan_balance,personal_loan_balance,credit_card_balance,credit_card_limit,credit_utilization,investment_balance,total_deposits,total_lending,total_relationship_value,product_count,monthly_transactions,avg_transaction_amount,recency_days,branch_visits_monthly,call_center_monthly,digital_score,monthly_logins,mobile_pct,features_adopted,monthly_revenue,annual_revenue,churn_probability,life_stage
B006099,Small Business Owners,37,M,97752,Southwest,9.5,18830.32,38157.09,0.0,0.0,231873.36,0.0,0.0,0.0,5873.34,8980.64,0.654,0.0,56987.41,237746.7,294734.11,4,88,68.57,33,4,0,41.6,4,33.6,4,386.47,4637.64,0.0668,Retired
B006100,Mature Traditionalists,64,F,57167,Southwest,20.2,42377.14,75050.81,0.0,0.0,0.0,0.0,0.0,0.0,1092.58,11623.14,0.094,365828.76,117427.95,1092.58,484349.29,4,23,125.58,18,4,2,7.4,0,0.0,0,258.53,3102.36,0.0457,Building
B006101,Digital Enthusiasts,38,M,97540,Northeast,2.5,15477.74,9692.75,0.0,0.0,0.0,0.0,0.0,0.0,1687.91,5193.57,0.325,278317.63,25170.49,1687.91,305176.03,4,98,29.38,29,0,1,91.9,32,91.6,10,84.05,1008.6,0.1746,Pre-Retirement
B006102,At-Risk / Disengaging,33,M,50348,Midwest,8.1,2146.4,901.69,238.96,0.0,0.0,0.0,0.0,0.0,17624.86,20073.87,0.878,0.0,3287.05,17624.86,20911.91,4,4,512.67,100,5,1,11.1,10,11.7,2,113.85,1366.2,0.3844,Pre-Retirement
B006103,Established Families,39,F,152401,Northeast,9.9,17407.21,15527.41,0.0,0.0,278151.79,77222.14,27660.56,0.0,5876.77,17862.53,0.329,285014.77,32934.62,388911.26,706860.65,7,53,139.22,3,5,1,48.8,15,53.1,6,619.87,7438.44,0.0323,Peak Earning
B006104,Wealth Builders,43,F,273934,Northeast,18.8,44288.55,20188.71,0.0,0.0,0.0,0.0,0.0,0.0,3408.95,14886.24,0.229,334931.55,64477.26,3408.95,402817.76,4,34,269.79,8,3,1,61.4,15,56.3,8,168.35,2020.2,0.01,Peak Earning
B006105,Mature Traditionalists,58,M,65467,Northeast,14.0,12891.98,97452.21,0.0,0.0,0.0,0.0,0.0,0.0,437.57,3365.92,0.13,467351.64,110344.19,437.57,578133.4,4,26,105.64,9,5,3,34.0,9,41.4,4,231.82,2781.84,0.0437,Building
B006106,Established Families,41,M,131536,Southwest,5.8,17614.18,23926.5,0.0,0.0,0.0,0.0,0.0,0.0,4451.87,15457.89,0.288,0.0,41540.68,4451.87,45992.55,3,87,47.14,0,3,1,65.6,19,69.1,9,112.04,1344.48,0.1092,Retired
B006107,Mature Traditionalists,55,M,40433,Midwest,17.9,31008.9,115005.21,0.0,41458.45,299572.17,0.0,0.0,0.0,0.0,0.0,0.0,366972.71,187472.56,299572.17,854017.44,5,11,114.74,51,6,0,26.4,10,29.7,3,681.74,8180.88,0.0331,Building
B006108,Established Families,49,M,146963,Northeast,9.4,10162.59,23287.81,0.0,0.0,253691.45,0.0,19907.58,7673.79,12331.79,29291.67,0.421,363676.68,33450.4,293604.61,690731.69,7,72,91.47,5,1,0,81.9,28,64.2,10,507.27,6087.24,0.0243,Peak Earning
B006109,Young Professionals,30,M,61975,Northeast,2.3,9392.88,1176.6,517.02,0.0,0.0,0.0,0.0,0.0,7228.91,16135.95,0.448,0.0,11086.5,7228.91,18315.41,4,35,83.87,8,0,1,93.8,36,81.3,9,76.17,914.04,0.133,Building
B006110,Mature Traditionalists,57,M,74926,Southeast,33.2,30260.8,69621.04,0.0,0.0,0.0,0.0,0.0,0.0,431.84,10796.03,0.04,139551.39,99881.84,431.84,239865.07,4,24,98.45,3,4,0,21.6,18,7.7,2,221.01,2652.12,0.0676,Building
B006111,Established Families,41,F,90298,Midwest,8.9,15218.93,16143.64,0.0,0.0,119454.16,0.0,34630.04,0.0,4241.41,8638.3,0.491,0.0,31362.57,158325.61,189688.18,5,55,108.38,2,5,0,57.5,19,39.2,6,290.86,3490.32,0.1231,Peak Earning
B006112,Mature Traditionalists,59,F,84025,Northeast,17.4,9286.07,16121.69,0.0,46788.8,0.0,0.0,0.0,0.0,812.61,12898.54,0.063,287491.45,72196.56,812.61,360500.62,5,30,147.31,2,5,4,17.9,7,24.4,2,152.29,1827.48,0.0411,Building
B006113,Young Professionals,27,M,83035,Midwest,3.5,7724.19,6444.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34525.58,14168.83,0.0,48694.41,3,34,73.47,27,0,1,86.4,36,90.2,11,37.4,448.8,0.0383,Building
B006114,At-Risk / Disengaging,44,F,48914,Southwest,8.6,2517.81,595.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3113.55,0.0,3113.55,2,8,305.87,26,5,1,14.1,4,13.9,0,-15.29,-183.48,0.3581,Building
B006115,At-Risk / Disengaging,28,F,32183,Northeast,1.5,2787.72,974.73,0.0,0.0,189678.44,0.0,0.0,0.0,21163.19,25871.87,0.818,0.0,3762.45,210841.63,214604.08,4,14,140.79,143,3,1,28.3,10,33.9,3,335.5,4026.0,0.3702,Building
B006116,At-Risk / Disengaging,37,F,33957,Northeast,6.0,987.11,490.49,0.0,0.0,0.0,0.0,0.0,17928.24,0.0,0.0,0.0,0.0,1477.6,17928.24,19405.84,3,5,243.88,59,3,1,30.9,0,35.2,1,63.88,766.56,0.3677,Peak Earning
B006117,Mature Traditionalists,56,M,85200,Northeast,11.3,11620.13,71686.46,28247.29,0.0,0.0,0.0,0.0,0.0,899.2,8325.91,0.108,121605.11,111553.88,899.2,234058.19,5,12,218.8,16,7,1,12.1,12,0.0,1,235.26,2823.12,0.01,Peak Earning
B006118,At-Risk / Disengaging,61,F,36133,Midwest,2.7,1798.97,123.16,0.0,0.0,0.0,0.0,23911.74,0.0,2023.2,3237.12,0.625,0.0,1922.13,25934.94,27857.07,4,9,239.66,103,4,1,6.5,6,0.0,0,70.95,851.4,0.3288,Peak Earning
B006119,Digital Enthusiasts,27,F,85745,Northeast,3.0,6713.86,10152.51,0.0,0.0,0.0,0.0,0.0,0.0,3326.38,7359.25,0.452,454980.66,16866.37,3326.38,475173.41,4,106,21.41,25,2,1,90.1,24,70.5,9,71.23,854.76,0.1111,Starting Out
B006120,Mature Traditionalists,62,F,44274,Midwest,12.6,33938.43,56392.96,0.0,0.0,330320.83,0.0,0.0,0.0,3095.93,28144.78,0.11,0.0,90331.39,333416.76,423748.15,4,24,56.03,5,3,1,38.4,6,38.5,6,536.53,6438.36,0.0649,Starting Out
B006121,At-Risk / Disengaging,28,F,43205,Midwest,8.4,429.34,1251.12,255.85,0.0,0.0,0.0,38326.47,0.0,0.0,0.0,0.0,0.0,1936.31,38326.47,40262.78,4,4,717.92,40,4,1,31.6,13,24.0,3,80.69,968.28,0.3495,Building
B006122,At-Risk / Disengaging,64,M,41766,West,7.0,400.64,1255.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656.47,0.0,1656.47,2,14,125.3,25,1,0,31.2,6,16.3,5,-0.97,-11.64,0.3682,Retired
B006123,Mature Traditionalists,68,M,65612,Southwest,19.9,32385.7,18527.31,0.0,23534.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74447.38,0.0,74447.38,3,21,202.28,1,3,2,13.9,4,0.0,2,137.92,1655.04,0.067,Peak Earning
B006124,Mature Traditionalists,56,M,50630,Southwest,14.4,15571.12,116524.28,17479.9,0.0,0.0,0.0,0.0,0.0,1259.35,20645.02,0.061,0.0,149575.3,1259.35,150834.65,4,15,170.28,0,8,0,18.8,2,10.8,0,302.17,3626.04,0.0145,Building
B006125,Small Business Owners,39,F,90449,Southeast,4.7,46078.81,24983.05,11778.45,0.0,0.0,0.0,20545.4,0.0,15849.44,25522.44,0.621,0.0,82840.31,36394.84,119235.15,5,112,47.96,52,3,1,68.6,19,57.5,8,325.43,3905.16,0.0989,Peak Earning
B006126,Young Professionals,33,F,80699,Southeast,3.1,7729.05,5694.39,0.0,0.0,0.0,0.0,34964.61,0.0,6264.68,20274.06,0.309,0.0,13423.44,41229.29,54652.73,4,72,28.14,7,1,0,81.0,25,53.1,9,162.44,1949.28,0.1372,Building
B006127,At-Risk / Disengaging,49,M,52099,West,7.5,2864.09,473.63,212.18,0.0,0.0,0.0,0.0,13112.44,0.0,0.0,0.0,0.0,3549.9,13112.44,16662.34,4,3,1060.6,3,2,0,21.2,1,20.1,3,54.51,654.12,0.2899,Building
B006128,Established Families,47,F,104415,Midwest,6.1,10636.12,5539.9,0.0,0.0,0.0,0.0,14403.3,0.0,0.0,0.0,0.0,0.0,16176.02,14403.3,30579.32,3,40,94.45,4,1,2,61.1,20,47.2,7,58.01,696.12,0.074,Peak Earning
B006129,Digital Enthusiasts,25,F,117365,West,2.6,12572.0,5638.49,0.0,0.0,0.0,0.0,0.0,0.0,10673.71,26617.74,0.401,0.0,18210.49,10673.71,28884.2,3,103,55.1,53,0,1,95.7,30,73.3,11,114.7,1376.4,0.1105,Pre-Retirement
B006130,Established Families,38,M,113572,Northeast,3.2,17972.19,12906.49,0.0,11624.2,328734.05,0.0,0.0,0.0,5315.36,11027.72,0.482,179862.22,42502.88,334049.41,556414.51,6,77,92.33,69,0,1,71.2,23,48.2,8,474.16,5689.92,0.0189,Pre-Retirement
B006131,Mature Traditionalists,76,M,55978,Southwest,34.1,39436.46,81171.62,37400.27,0.0,0.0,0.0,0.0,0.0,1515.62,19431.06,0.078,338897.69,158008.35,1515.62,498421.66,5,10,306.95,2,1,0,28.9,11,31.0,4,361.27,4335.24,0.0656,Starting Out
B006132,At-Risk / Disengaging,27,F,50422,Midwest,4.0,1918.62,1116.31,0.0,41678.83,0.0,0.0,0.0,0.0,18733.77,22707.6,0.825,0.0,44713.76,18733.77,63447.53,4,2,925.72,8,4,0,25.2,5,22.0,1,214.65,2575.8,0.393,Building
B006133,Established Families,37,F,91822,Northeast,4.3,9561.54,20343.69,0.0,0.0,383046.26,0.0,25185.92,0.0,5392.08,15362.05,0.351,0.0,29905.23,413624.26,443529.49,5,79,40.73,11,4,0,54.6,13,43.0,6,539.9,6478.8,0.0766,Retired
B006134,Established Families,34,M,97026,Northeast,8.0,19449.66,16907.17,0.0,0.0,0.0,0.0,0.0,0.0,6913.26,29543.84,0.234,0.0,36356.83,6913.26,43270.09,3,78,44.01,23,1,1,80.9,30,77.6,8,123.73,1484.76,0.0846,Building
B006135,Digital Enthusiasts,26,M,58593,Midwest,5.0,4902.76,14109.1,0.0,0.0,0.0,0.0,9629.94,0.0,2007.89,6519.13,0.308,0.0,19011.86,11637.83,30649.69,4,59,33.5,4,3,4,93.5,22,89.2,10,64.13,769.56,0.0848,Retired
B006136,Established Families,37,F,151078,Midwest,11.7,6327.59,10823.04,0.0,0.0,0.0,0.0,0.0,23360.59,7863.98,24498.38,0.321,0.0,17150.63,31224.57,48375.2,4,63,108.99,12,2,0,48.5,6,53.1,5,189.37,2272.44,0.0714,Peak Earning
B006137,Young Professionals,33,M,72232,Southeast,3.0,11601.65,3332.14,0.0,42045.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56979.37,0.0,56979.37,3,59,80.95,12,0,1,86.1,27,72.7,9,112.67,1352.04,0.1026,Starting Out
B006138,Established Families,36,F,136274,Southeast,5.4,16547.81,25835.41,0.0,0.0,100235.4,0.0,17015.51,0.0,9357.22,27684.09,0.338,0.0,42383.22,126608.13,168991.35,5,99,45.84,9,2,1,82.2,25,75.1,9,292.25,3507.0,0.0803,Pre-Retirement
B006139,Young Professionals,27,F,62436,Midwest,0.6,3338.83,5532.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8871.28,0.0,8871.28,2,34,60.74,14,1,0,72.2,16,69.1,9,12.86,154.32,0.1138,Starting Out
B006140,Digital Enthusiasts,30,M,95673,West,4.9,13007.76,1968.75,0.0,0.0,0.0,0.0,0.0,0.0,4687.92,9869.31,0.475,251340.9,14976.51,4687.92,271005.33,4,55,99.78,10,0,2,96.4,28,85.7,12,80.49,965.88,0.1205,Pre-Retirement
B006141,Small Business Owners,33,M,120519,Midwest,6.6,35096.97,37515.98,0.0,0.0,232670.91,0.0,0.0,0.0,3055.25,5092.09,0.6,347564.36,72612.95,235726.16,655903.47,5,86,64.44,9,2,2,70.4,26,68.9,8,415.2,4982.4,0.0848,Pre-Retirement
B006142,Young Professionals,26,M,88945,Midwest,3.6,4623.89,1137.38,0.0,0.0,149179.16,76954.43,0.0,19214.15,8765.36,15513.91,0.565,0.0,5761.27,254113.1,259874.37,6,72,58.83,4,0,0,95.4,32,62.0,11,468.16,5617.92,0.0709,Building
B006143,Mature Traditionalists,75,F,66095,Northeast,34.8,44086.79,36457.72,13531.38,0.0,0.0,0.0,0.0,0.0,281.19,12781.4,0.022,339553.94,94075.89,281.19,433911.02,5,11,335.05,24,3,1,33.7,14,28.8,3,209.29,2511.48,0.0315,Retired
B006144,Digital Enthusiasts,26,M,84066,Midwest,1.1,3532.63,8809.02,0.0,0.0,243429.38,0.0,0.0,2995.04,0.0,0.0,0.0,0.0,12341.65,246424.42,258766.07,4,115,23.05,23,1,0,86.6,21,75.5,10,275.4,3304.8,0.0782,Building
B006145,Mature Traditionalists,67,F,63095,Southwest,34.9,24115.59,65145.56,0.0,0.0,183023.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89261.15,183023.44,272284.59,3,31,86.12,2,3,2,23.0,0,38.1,1,352.28,4227.36,0.0627,Retired
B006146,Wealth Builders,50,M,172193,Midwest,17.4,72551.78,102193.16,0.0,0.0,0.0,0.0,0.0,4090.3,6306.1,29060.39,0.217,59795.39,174744.94,10396.4,244936.73,5,40,138.54,7,3,0,84.5,27,69.0,9,435.8,5229.6,0.0452,Peak Earning
B006147,Mature Traditionalists,57,F,59151,Northeast,20.4,18444.06,104736.98,25624.45,21374.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320619.86,170180.36,0.0,490800.22,5,23,160.61,16,5,1,24.0,12,9.5,3,346.8,4161.6,0.0642,Retired
B006148,Mature Traditionalists,66,M,66629,Northeast,21.5,40180.08,46280.91,0.0,0.0,155223.32,0.0,0.0,0.0,1895.61,24942.19,0.076,0.0,86460.99,157118.93,243579.92,4,20,89.63,44,4,0,32.4,13,29.0,2,343.63,4123.56,0.0477,Building
B006149,Small Business Owners,48,F,69598,Midwest,12.3,30966.65,31280.61,0.0,0.0,402097.39,0.0,0.0,0.0,4838.23,15863.06,0.305,0.0,62247.26,406935.62,469182.88,4,109,25.67,3,1,2,79.6,23,70.0,9,563.97,6767.64,0.1131,Pre-Retirement
B006150,Small Business Owners,51,M,231330,Southeast,9.7,15933.34,38679.81,0.0,0.0,338832.01,0.0,0.0,0.0,2613.0,3995.42,0.654,0.0,54613.15,341445.01,396058.16,4,66,224.47,28,1,1,51.5,25,46.5,4,472.53,5670.36,0.1331,Pre-Retirement
B006151,Young Professionals,30,F,55594,West,2.1,11186.38,4817.76,0.0,0.0,0.0,0.0,0.0,0.0,4799.77,17776.93,0.27,485018.8,16004.14,4799.77,505822.71,4,62,39.57,2,3,1,97.2,17,81.6,11,76.4,916.8,0.1596,Starting Out
B006152,Established Families,49,F,159391,Midwest,10.8,8183.46,21105.26,3855.65,0.0,391418.32,0.0,36121.66,0.0,0.0,0.0,0.0,0.0,33144.37,427539.98,460684.35,5,94,86.08,0,1,1,61.4,27,53.6,7,541.03,6492.36,0.0546,Building
B006153,At-Risk / Disengaging,46,M,54420,Southeast,2.9,2238.69,402.85,0.0,0.0,0.0,0.0,0.0,0.0,11896.9,17019.89,0.699,0.0,2641.54,11896.9,14538.44,3,8,399.17,26,1,1,14.0,4,0.0,3,89.84,1078.08,0.3266,Peak Earning
B006154,Small Business Owners,46,F,215497,Southeast,13.5,43109.96,15127.5,0.0,38506.45,135388.28,0.0,11626.88,0.0,9434.61,16847.51,0.56,0.0,96743.91,156449.77,253193.68,6,143,42.18,1,1,3,54.2,16,62.4,7,426.88,5122.56,0.0887,Peak Earning
B006155,Young Professionals,31,F,56533,Southeast,3.3,3329.82,2293.67,0.0,0.0,0.0,0.0,0.0,15032.75,3726.01,7320.25,0.509,0.0,5623.49,18758.76,24382.25,4,69,41.66,63,1,2,93.2,34,93.9,11,97.81,1173.72,0.062,Starting Out
B006156,Digital Enthusiasts,34,M,109875,West,4.7,17689.17,2239.32,0.0,0.0,0.0,0.0,12334.8,0.0,10254.26,21497.41,0.477,434175.6,19928.49,22589.06,476693.15,5,114,39.9,36,0,1,92.5,30,93.2,10,161.32,1935.84,0.1438,Building
B006157,Digital Enthusiasts,26,F,75316,Southeast,3.7,5170.42,13679.53,0.0,0.0,0.0,0.0,0.0,0.0,4591.44,12861.17,0.357,0.0,18849.95,4591.44,23441.39,3,82,45.86,0,3,0,95.8,37,99.7,11,66.34,796.08,0.0518,Starting Out
B006158,Mature Traditionalists,57,M,73685,Southwest,28.1,34710.81,76198.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110909.42,0.0,110909.42,2,25,84.83,10,6,3,6.9,5,11.9,0,199.86,2398.32,0.0299,Starting Out
B006159,Young Professionals,32,F,45239,Midwest,0.9,6047.94,2904.37,0.0,0.0,0.0,0.0,0.0,23957.18,0.0,0.0,0.0,0.0,8952.31,23957.18,32909.49,3,70,16.28,21,3,1,93.3,17,85.1,9,102.53,1230.36,0.1046,Pre-Retirement
B006160,Digital Enthusiasts,30,M,128182,Northeast,1.7,9771.13,7963.2,3137.08,0.0,0.0,0.0,0.0,0.0,11021.76,28480.01,0.387,0.0,20871.41,11021.76,31893.17,4,102,56.23,80,0,1,90.6,25,81.0,10,123.16,1477.92,0.0626,Peak Earning
B006161,Digital Enthusiasts,26,F,56909,Northeast,2.4,16570.89,4487.37,0.0,0.0,0.0,0.0,30820.68,0.0,3422.74,15417.76,0.222,433736.69,21058.26,34243.42,489038.37,5,111,22.03,0,0,2,86.5,24,57.1,10,162.26,1947.12,0.04,Building
B006162,Mature Traditionalists,77,M,88351,Southeast,13.9,19588.17,111807.28,49794.88,0.0,0.0,0.0,0.0,0.0,546.64,9110.74,0.06,369166.72,181190.33,546.64,550903.69,5,23,172.82,23,4,0,38.0,15,36.3,3,391.52,4698.24,0.0277,Retired
B006163,Young Professionals,32,M,63723,Northeast,0.5,10703.54,2880.4,69.54,0.0,0.0,0.0,0.0,0.0,12608.6,22475.22,0.561,0.0,13653.48,12608.6,26262.08,4,49,40.59,41,0,0,83.5,24,85.9,11,121.62,1459.44,0.1281,Starting Out
B006164,Young Professionals,25,M,64070,Northeast,1.7,6154.36,2894.05,0.0,0.0,0.0,0.0,0.0,4008.66,13014.05,23406.57,0.556,0.0,9048.41,17022.71,26071.12,4,37,92.77,24,3,1,85.4,27,75.0,9,117.17,1406.04,0.1481,Starting Out
B006165,Wealth Builders,55,M,230286,Southwest,10.1,57620.99,145750.55,39253.1,0.0,399294.33,0.0,0.0,0.0,1606.66,14345.16,0.112,391644.1,242624.64,400900.99,1035169.73,6,47,261.3,19,2,0,64.3,22,60.4,6,932.43,11189.16,0.0927,Building
B006166,Wealth Builders,40,M,254371,Southwest,19.4,47695.68,67087.41,0.0,0.0,403923.99,0.0,0.0,0.0,6205.74,29835.27,0.208,265224.41,114783.09,410129.73,790137.23,5,48,346.17,4,4,1,58.3,29,53.0,8,690.35,8284.2,0.0853,Starting Out
B006167,Digital Enthusiasts,38,M,103859,Midwest,5.2,12052.57,10805.36,0.0,0.0,0.0,0.0,0.0,0.0,12062.68,24769.36,0.487,0.0,22857.93,12062.68,34920.61,3,111,26.86,7,0,2,96.5,24,77.0,11,131.56,1578.72,0.0448,Peak Earning
B006168,Mature Traditionalists,77,F,67661,West,14.8,17388.22,97812.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115200.54,0.0,115200.54,2,20,162.54,1,3,1,25.2,6,12.8,4,225.38,2704.56,0.0227,Starting Out
B006169,Digital Enthusiasts,37,M,103535,Midwest,4.8,15231.25,14058.02,147.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403883.22,29436.49,0.0,433319.71,4,81,43.47,2,0,0,90.4,25,74.2,10,73.33,879.96,0.1273,Retired
B006170,Digital Enthusiasts,28,M,91547,Southwest,2.7,6341.42,10230.31,0.0,0.0,301489.35,29323.24,0.0,0.0,6705.99,15416.06,0.435,0.0,16571.73,337518.58,354090.31,5,95,44.5,7,0,1,91.4,29,83.0,11,447.53,5370.36,0.0774,Pre-Retirement
B006171,Young Professionals,26,M,47821,Southeast,2.5,3192.75,6990.91,0.0,0.0,370011.53,0.0,37314.15,0.0,2220.57,4775.41,0.465,0.0,10183.66,409546.25,419729.91,5,51,28.01,7,0,1,77.7,27,82.8,8,505.28,6063.36,0.1153,Starting Out
B006172,At-Risk / Disengaging,45,M,48603,Southwest,8.7,791.33,114.95,34.04,28198.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29138.66,0.0,29138.66,4,8,401.43,76,8,2,5.6,0,2.7,0,25.51,306.12,0.3698,Peak Earning
B006173,At-Risk / Disengaging,33,F,49047,Southwest,1.8,1451.67,526.18,0.0,0.0,0.0,0.0,0.0,8115.59,3412.53,4460.82,0.765,0.0,1977.85,11528.12,13505.97,4,3,945.58,62,6,2,10.4,0,18.6,1,44.89,538.68,0.3536,Retired
B006174,Young Professionals,27,M,47844,West,0.8,11828.03,5654.91,0.0,0.0,0.0,0.0,0.0,21833.31,8432.54,17604.46,0.479,224382.83,17482.94,30265.85,272131.62,5,26,54.08,17,0,1,93.6,26,94.8,10,204.69,2456.28,0.0946,Building
B006175,At-Risk / Disengaging,40,F,26240,Northeast,3.4,410.86,693.28,257.82,0.0,0.0,0.0,12089.48,0.0,0.0,0.0,0.0,0.0,1361.96,12089.48,13451.44,4,9,176.2,23,1,0,33.9,9,29.5,4,28.28,339.36,0.3611,Retired
B006176,Mature Traditionalists,61,F,72170,Northeast,16.4,35657.24,32588.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92161.02,68245.59,0.0,160406.61,3,14,280.63,20,4,1,39.6,9,15.9,3,138.5,1662.0,0.01,Peak Earning
B006177,Digital Enthusiasts,30,F,76940,Northeast,2.7,17005.43,11623.54,0.0,0.0,0.0,0.0,0.0,21931.73,11328.8,29734.39,0.381,0.0,28628.97,33260.53,61889.5,4,73,28.61,3,2,0,96.2,24,94.9,11,228.27,2739.24,0.0698,Building
B006178,At-Risk / Disengaging,44,M,54350,Southeast,1.7,2473.76,121.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2595.11,0.0,2595.11,2,4,770.58,138,3,0,34.7,16,31.8,5,-7.61,-91.32,0.3797,Peak Earning
B006179,Mature Traditionalists,74,M,49132,Southeast,15.6,20771.08,90033.61,0.0,0.0,0.0,0.0,0.0,0.0,2458.43,24584.25,0.1,0.0,110804.69,2458.43,113263.12,3,27,101.04,9,6,1,11.6,5,16.2,2,233.63,2803.56,0.086,Peak Earning
B006180,At-Risk / Disengaging,40,F,32258,Southeast,2.7,1748.95,769.33,0.0,0.0,0.0,0.0,18101.42,0.0,0.0,0.0,0.0,0.0,2518.28,18101.42,20619.7,3,10,102.89,24,4,0,14.7,8,24.3,1,34.74,416.88,0.3533,Starting Out
B006181,Young Professionals,32,M,64192,West,3.8,9834.66,1001.46,0.0,0.0,0.0,0.0,0.0,17833.8,0.0,0.0,0.0,0.0,10836.12,17833.8,28669.92,3,52,61.2,2,0,2,72.1,21,49.9,8,88.76,1065.12,0.1281,Starting Out
B006182,At-Risk / Disengaging,29,F,48155,Northeast,3.4,1233.02,1089.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2322.5,0.0,2322.5,2,14,138.19,132,6,3,17.2,4,28.2,0,-26.24,-314.88,0.3686,Pre-Retirement
B006183,Mature Traditionalists,58,F,59595,West,33.3,33232.76,43668.74,0.0,0.0,0.0,0.0,0.0,0.0,407.87,4531.9,0.09,432115.0,76901.5,407.87,509424.37,4,14,175.98,7,2,2,20.6,7,19.4,2,176.09,2113.08,0.0264,Starting Out
B006184,Established Families,33,M,133906,Northeast,4.0,10210.14,4893.78,0.0,0.0,404055.87,0.0,0.0,0.0,1598.84,4252.24,0.376,0.0,15103.92,405654.71,420758.63,4,83,75.27,45,4,1,50.0,23,46.0,6,437.82,5253.84,0.0964,Building
B006185,Mature Traditionalists,72,F,86686,West,26.8,41197.13,23694.44,0.0,34267.97,321729.77,0.0,0.0,0.0,2984.56,21318.26,0.14,0.0,99159.54,324714.33,423873.87,5,14,250.49,4,5,1,11.0,2,3.9,0,538.67,6464.04,0.0741,Peak Earning
B006186,Mature Traditionalists,56,M,49404,Midwest,22.5,41355.83,36499.84,0.0,0.0,0.0,0.0,0.0,0.0,1274.11,19601.73,0.065,451105.56,77855.67,1274.11,530235.34,4,18,110.14,28,3,1,20.0,11,21.0,3,182.47,2189.64,0.0336,Building
B006187,Mature Traditionalists,56,M,57184,Southeast,31.1,10262.03,53134.41,0.0,0.0,0.0,0.0,0.0,0.0,1980.6,13947.87,0.142,0.0,63396.44,1980.6,65377.04,3,33,71.59,14,3,2,31.4,11,27.4,3,139.26,1671.12,0.0182,Starting Out
B006188,Young Professionals,30,M,64759,Northeast,3.0,7049.42,2554.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9603.77,0.0,9603.77,2,55,30.93,1,0,0,95.8,17,71.2,12,17.97,215.64,0.0775,Starting Out
B006189,Wealth Builders,54,F,180742,Northeast,19.7,19440.78,80216.98,0.0,0.0,282069.89,0.0,0.0,0.0,2281.23,14623.27,0.156,288764.13,99657.76,284351.12,672773.01,5,43,111.72,8,1,2,75.0,31,62.0,9,518.88,6226.56,0.0649,Building
B006190,Digital Enthusiasts,36,F,122179,Midwest,1.9,9977.4,9867.04,139.06,0.0,0.0,0.0,0.0,0.0,6504.54,14918.66,0.436,0.0,19983.5,6504.54,26488.04,4,50,116.19,9,0,1,92.0,21,77.4,11,91.68,1100.16,0.0472,Building
B006191,Young Professionals,32,M,61851,Southwest,2.9,5096.74,3509.3,1753.41,0.0,0.0,0.0,0.0,0.0,11985.62,22873.32,0.524,0.0,10359.45,11985.62,22345.07,4,62,57.46,10,0,0,79.6,26,75.3,9,110.37,1324.44,0.1538,Peak Earning
B006192,At-Risk / Disengaging,38,M,33179,West,1.1,864.3,1401.78,0.0,0.0,0.0,0.0,16328.97,0.0,0.0,0.0,0.0,0.0,2266.08,16328.97,18595.05,3,8,214.99,14,7,0,9.3,2,23.3,1,19.4,232.8,0.3789,Retired
B006193,Wealth Builders,44,F,214946,Southeast,14.8,26125.63,145937.54,0.0,0.0,170938.43,0.0,0.0,0.0,1492.08,16043.86,0.093,318515.42,172063.17,172430.51,663009.1,5,30,453.73,15,0,2,79.5,28,80.1,10,557.39,6688.68,0.01,Retired
B006194,Mature Traditionalists,72,F,59790,Northeast,34.3,10329.52,57080.74,0.0,0.0,0.0,0.0,0.0,0.0,3846.12,29814.9,0.129,420776.1,67410.26,3846.12,492032.48,4,12,187.71,6,5,3,23.8,0,16.2,2,166.18,1994.16,0.0828,Pre-Retirement
B006195,Mature Traditionalists,77,F,86577,Northeast,14.3,13337.22,103228.95,0.0,0.0,133580.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116566.17,133580.63,250146.8,3,34,106.99,7,4,1,15.4,7,16.5,0,357.99,4295.88,0.0359,Pre-Retirement
